27654,758,F,60445.27,1993-09-25,2-HIGH,Clerk#000000522,0,ffily regular deposits. final theodolites are blithely.
27655,611,O,44023.22,1998-01-27,2-HIGH,Clerk#000000429,0,carefully about the quick
27680,88,F,336681.71,1993-01-27,1-URGENT,Clerk#000000606,0,e quickly across the furiously bold pinto 
27681,868,F,120014.59,1993-11-25,3-MEDIUM,Clerk#000000142,0,the slyly ironic escap
27682,301,F,97035.87,1994-07-11,1-URGENT,Clerk#000000682,0,ose deposits boost slyly deposits. ironic requests print
27683,55,O,54724.05,1995-10-08,2-HIGH,Clerk#000000145,0,s haggle according to the furiously
27684,31,O,144475.53,1995-09-06,5-LOW,Clerk#000000899,0,y ironic requests. sly
27685,1012,O,38373.63,1997-09-01,1-URGENT,Clerk#000000217,0,e regularly blithely pending packages. carefully ironic pinto beans det
27686,1057,F,29552.71,1993-01-14,4-NOT SPECIFIED,Clerk#000000410,0,leep carefully blithely regular ideas. blithel
27687,262,F,134201.96,1993-04-23,3-MEDIUM,Clerk#000000959,0,sly even instructions after the carefully ironic platelets wa
27712,1039,F,143054.39,1993-03-05,5-LOW,Clerk#000000820,0,atelets dazzle slyly about the blithely idle deposits. deposits abou
27713,970,O,52975.39,1996-12-23,4-NOT SPECIFIED,Clerk#000000658,0,etect according to the silently regular requests! slyly ir
27714,319,O,57296.32,1997-06-10,2-HIGH,Clerk#000000475,0,kages haggle blithely. excuses across the accoun
27715,982,O,260470.32,1995-09-20,2-HIGH,Clerk#000000981,0,gular foxes are stealthily even requests: carefully bold id
27716,658,O,122289.66,1996-04-29,1-URGENT,Clerk#000000141,0,arefully unusual ideas wake. pending packages haggle blithely ironic ideas
27717,947,O,80803.05,1995-10-27,1-URGENT,Clerk#000000546,0,pending accounts hagg
27718,124,O,52452.36,1997-02-20,3-MEDIUM,Clerk#000000614,0, ironic requests serve requests. stealt
27719,304,F,194665.88,1995-02-14,4-NOT SPECIFIED,Clerk#000000607,0, quickly final asympto
27744,596,F,58734.17,1993-08-04,1-URGENT,Clerk#000000245,0," furiously regular instructions. ironic, even warh"
27745,34,F,193739.03,1993-09-21,5-LOW,Clerk#000000958,0,ackages cajole slyly. fi
27746,644,F,318836.07,1993-12-05,1-URGENT,Clerk#000000804,0,yly even packages. slyly unusual dolphins sleep furiously r
27747,751,O,24827.71,1995-05-06,5-LOW,Clerk#000000803,0,the carefully ironic packages boost fluffily a
27748,19,O,229829.33,1996-08-08,3-MEDIUM,Clerk#000000625,0,he blithely pending accounts. r
27749,1174,O,280314.14,1998-05-26,4-NOT SPECIFIED,Clerk#000000567,0,wake blithely. carefully bold requests above the c
27750,787,F,152085.52,1992-10-20,5-LOW,Clerk#000000157,0,riously. blithely express deposits after the slyly speci
27751,418,O,146790.34,1998-03-26,3-MEDIUM,Clerk#000000477,0,"ans affix carefully against the even, final dep"
27776,217,F,110099.87,1993-05-05,5-LOW,Clerk#000000306,0,hely silent packages after the slowly 
27777,997,O,105108.14,1998-06-21,4-NOT SPECIFIED,Clerk#000000071,0,accounts cajole foxes. slyly even pinto bea
27778,334,O,135511.03,1995-09-03,1-URGENT,Clerk#000000079,0,s sleep. even accounts wake about the carefully final instructions. exp
27779,998,F,25239.68,1993-07-22,2-HIGH,Clerk#000000887,0,ns against the blithely furious packages lose slyly across t
27780,343,F,94680.12,1992-10-21,1-URGENT,Clerk#000000086,0,ely fluffy requests cajole boldly quickly ironic packages.
27781,943,O,127030.70,1995-09-16,2-HIGH,Clerk#000000016,0,structions serve. slyly ironic instructions sleep 
27782,457,O,209465.17,1996-02-21,5-LOW,Clerk#000000718,0,". carefully express dependencies use. final accounts are silent, ironic i"
27783,370,O,69243.71,1996-02-07,2-HIGH,Clerk#000000109,0,aggle. blithely final requests are s
27808,79,F,90480.57,1993-01-27,5-LOW,Clerk#000000484,0,olites. carefully ironic packages haggle furiously theodolites. evenly expres
27809,212,O,23140.55,1995-10-01,4-NOT SPECIFIED,Clerk#000000554,0,"ts. slyly unusual deposits according to the ironic, even foxes are daringly pa"
27810,23,F,138627.11,1993-01-29,2-HIGH,Clerk#000000595,0,gular accounts. furiously unu
27811,1177,F,192678.52,1995-03-05,4-NOT SPECIFIED,Clerk#000000381,0,nding packages are slyly pinto be
27812,997,O,100771.52,1997-09-22,1-URGENT,Clerk#000000012,0,"ular, unusual accounts haggle. "
27813,1195,F,67262.14,1994-01-13,3-MEDIUM,Clerk#000000159,0,he furiously pending asymptotes. carefully regular packages affix 
27814,691,O,200599.90,1997-10-26,1-URGENT,Clerk#000000858,0, ironic excuses. carefully even ideas det
27815,28,O,211234.07,1996-04-12,4-NOT SPECIFIED,Clerk#000000470,0,nts. finally regular requests detect carefully among the slyly regular
27840,673,F,204444.80,1994-07-04,2-HIGH,Clerk#000000399,0, deposits wake blithel
27841,451,F,291072.53,1992-09-17,2-HIGH,Clerk#000000194,0,s sleep blithely about the carefully final pinto beans;
27842,241,O,120232.23,1998-05-28,3-MEDIUM,Clerk#000000431,0, haggle according to the blithely re
27843,88,F,95581.01,1993-09-06,3-MEDIUM,Clerk#000000577,0, carefully pending accounts. slyly final pinto b
27844,899,O,118472.55,1995-06-30,5-LOW,Clerk#000000125,0,quickly final accounts haggle carefully requests. carefully 
27845,1108,O,139388.51,1995-07-14,4-NOT SPECIFIED,Clerk#000000591,0,nding accounts. ironic so
27846,518,O,50828.05,1996-05-19,4-NOT SPECIFIED,Clerk#000000293,0,ites. carefully quick deposits ar
27847,766,O,106554.35,1998-07-11,3-MEDIUM,Clerk#000000521,0,"ing to the pending, final packages. ironic deposits sleep silently acr"
27872,476,O,253864.54,1995-10-14,4-NOT SPECIFIED,Clerk#000000028,0,gedly bold sentiments. slyly special pl
27873,64,O,66216.52,1996-05-09,5-LOW,Clerk#000000949,0,fluffily even requests 
27874,194,O,151381.99,1997-09-06,1-URGENT,Clerk#000000014,0,ffily bold notornis sleep carefully. slyly r
27875,970,F,163619.12,1993-03-27,5-LOW,Clerk#000000853,0,longside of the blithely eve
27876,148,F,108468.58,1993-09-08,5-LOW,Clerk#000000069,0,lithely across the flu
27877,670,O,167266.55,1997-03-11,3-MEDIUM,Clerk#000000896,0, silent instructions wake among the unusual pinto beans. fluffily express 
27878,292,O,35122.00,1997-03-27,3-MEDIUM,Clerk#000000852,0,s mold blithely slyly regular deposi
27879,1168,F,70949.08,1993-02-27,3-MEDIUM,Clerk#000000422,0,e express packages cajole above the braids. 
27904,115,O,64835.05,1995-09-04,2-HIGH,Clerk#000000747,0, serve about the furiously final foxes. deposits nod c
27905,821,O,192948.15,1997-10-31,4-NOT SPECIFIED,Clerk#000000961,0, depths along the quickly final instructions
27906,193,O,114221.94,1997-05-28,5-LOW,Clerk#000000986,0, ironic foxes are furiously. express deposits to the blithely regular forg
27907,1148,O,27520.93,1997-11-22,3-MEDIUM,Clerk#000000538,0,ymptotes-- furiously final pinto beans
27908,1084,F,84317.76,1994-05-06,2-HIGH,Clerk#000000249,0, haggle final tithes. fluffily final pinto beans wake. 
27909,307,F,157610.45,1992-02-08,1-URGENT,Clerk#000000301,0," daring, regular accounts with the permanentl"
27910,286,F,147887.36,1994-11-09,1-URGENT,Clerk#000000978,0,ans. furiously regular pinto beans haggle bravely according to the deposit
27911,895,O,228243.42,1996-12-10,2-HIGH,Clerk#000000864,0,special foxes hinder. furiously ironic accounts 
27936,98,O,188418.63,1995-07-08,2-HIGH,Clerk#000000562,0,refully daring dolphins nag. even requests alongside of the final theodoli
27937,874,O,143543.27,1998-01-27,2-HIGH,Clerk#000000517,0,c waters haggle about the platelets. slyl
27938,331,F,60067.14,1994-05-06,3-MEDIUM,Clerk#000000015,0,"ndencies. special, ironic accounts sleep slyly requests. blithely s"
27939,848,F,171191.64,1992-04-11,3-MEDIUM,Clerk#000000977,0,riously final accou
27940,220,O,113448.21,1997-12-08,4-NOT SPECIFIED,Clerk#000000531,0,al packages cajole slyly bold accounts-- furiously care
27941,1123,F,122252.49,1993-07-02,1-URGENT,Clerk#000000504,0,ending accounts. carefully pending packages sleep slyly fluffily p
27942,322,O,207316.22,1997-10-28,2-HIGH,Clerk#000000516,0,s. carefully regular accounts to the blithely ironic dependencies are f
27943,433,O,34956.41,1997-11-29,4-NOT SPECIFIED,Clerk#000000329,0, deposits. ruthlessly final instructio
27968,506,O,256283.86,1997-12-01,4-NOT SPECIFIED,Clerk#000000527,0,serve slowly around the fluffily even pinto beans. dolphins detect slyly 
27969,305,F,200704.50,1993-06-09,5-LOW,Clerk#000000323,0,posits. blithely final foxes about the slyly regular accounts
27970,379,O,5189.82,1998-07-06,5-LOW,Clerk#000000208,0,yly pending requests are quickly silent courts. regular foxes are blithely a
27971,491,O,126255.30,1996-12-27,5-LOW,Clerk#000000844,0,otes cajole slyly around the furiously final packages. enticing deposits nag 
27972,967,O,173887.09,1996-07-25,1-URGENT,Clerk#000000423,0,"structions: express accounts against the special, final deposits sleep qu"
27973,259,F,209292.65,1993-03-04,3-MEDIUM,Clerk#000000810,0,iet deposits haggle slowly on the fluffily i
27974,1099,F,215332.97,1993-10-08,2-HIGH,Clerk#000000406,0,arefully slyly regular acco
27975,907,F,126515.79,1995-02-13,3-MEDIUM,Clerk#000000240,0,"ccording to the ironic, silent requests"
28000,869,P,73765.32,1995-04-03,1-URGENT,Clerk#000000535,0, hang furiously. unusual foxes wake fluffi
28001,299,F,228643.29,1994-06-15,1-URGENT,Clerk#000000046,0,ngside of the slyly special requests nag
28002,328,F,106158.21,1994-10-11,1-URGENT,Clerk#000000609,0,ages. regularly even accounts use. carefully regular foxe
28003,572,P,184088.54,1995-03-20,1-URGENT,Clerk#000000524,0,eas affix carefully f
28004,376,O,268481.85,1998-07-05,4-NOT SPECIFIED,Clerk#000000781,0,sides the regular requests detect according to the fl
28005,500,F,78604.24,1995-01-24,3-MEDIUM,Clerk#000000487,0,ss deposits wake furiously bold packages. f
28006,434,O,141125.68,1997-05-12,1-URGENT,Clerk#000000584,0, unusual deposits. slyly ironic pinto beans wake
28007,448,F,228067.25,1993-04-09,4-NOT SPECIFIED,Clerk#000000267,0,sleep according to the
28032,421,O,70012.67,1998-02-13,3-MEDIUM,Clerk#000000124,0,furiously ironic packages sleep daring
28033,34,F,211563.86,1993-09-15,2-HIGH,Clerk#000000581,0,e blithely. requests maintain. carefully pending deposi
28034,913,O,11703.43,1995-10-19,2-HIGH,Clerk#000000168,0,requests breach alongside of the fluffi
28035,133,P,156484.38,1995-05-09,4-NOT SPECIFIED,Clerk#000000513,0,. slyly final accou
28036,551,F,204596.90,1993-11-11,2-HIGH,Clerk#000000249,0,"osits sleep. thin, ironic ideas are "
28037,922,F,82070.94,1994-12-13,2-HIGH,Clerk#000000301,0,nusual dinos. theodolites sleep carefully stealthily ironic de
28038,1082,O,153005.85,1996-06-05,5-LOW,Clerk#000000273,0,counts are: slyly ironic courts cajole furiously 
28039,325,F,107486.34,1992-09-28,3-MEDIUM,Clerk#000000075,0,hely special pinto beans doze. fluffily ironic instructions cajole 
28064,1097,F,245973.90,1993-09-03,3-MEDIUM,Clerk#000000523,0,special platelets slee
28065,673,O,183371.85,1997-11-12,2-HIGH,Clerk#000000074,0,bold ideas. slyly ironic packages nag fluffily ir
28066,617,O,114655.56,1997-03-07,3-MEDIUM,Clerk#000000294,0,quickly silent deposits. 
28067,1055,F,376422.96,1993-12-30,2-HIGH,Clerk#000000792,0, ironic packages use above the unusual 
28068,715,F,186118.89,1993-08-27,5-LOW,Clerk#000000362,0,"le slyly. unusual, unusual deposits haggle."
28069,841,F,265434.50,1994-05-22,5-LOW,Clerk#000000615,0," dolphins wake alongside of the even, ironic accounts. even platelets "
28070,55,O,32366.88,1997-10-29,4-NOT SPECIFIED,Clerk#000000843,0,e furiously about the carefully regular deposits. furiously pending requests 
28071,527,O,98102.04,1995-07-13,1-URGENT,Clerk#000000650,0,"eodolites cajole quickly bold, final deposits. furiously even packages ought t"
28096,853,O,54173.91,1998-04-14,1-URGENT,Clerk#000000151,0,ironic accounts above the requests are slyly f
28097,25,F,54743.09,1994-05-14,3-MEDIUM,Clerk#000000261,0,cial instructions. carefully ironi
28098,1114,O,34570.62,1997-08-01,5-LOW,Clerk#000000593,0, carefully. blithely express ideas after the carefully regular acco
28099,592,O,186418.89,1996-09-26,5-LOW,Clerk#000000815,0,equests. furiously thin cou
28100,971,O,168537.95,1995-11-09,3-MEDIUM,Clerk#000000578,0,ly regular requests cajole regular platelets. carefully regular packages c
28101,977,O,48617.47,1998-03-22,4-NOT SPECIFIED,Clerk#000000210,0,y above the furiously unusual re
28102,52,O,34246.21,1998-01-12,2-HIGH,Clerk#000000936,0, ironic dependencies sleep quickly? fluffily final packages cajole above the
28103,511,F,111580.52,1992-07-18,3-MEDIUM,Clerk#000000030,0,ccounts nag! furiously final dependencies could lose. quickly even s
28128,1000,O,246752.20,1996-07-21,2-HIGH,Clerk#000000644,0,ets believe blithely sly
28129,793,F,156378.68,1992-01-27,3-MEDIUM,Clerk#000000461,0,deposits sleep blithely express instructio
28130,535,F,220509.65,1994-07-31,5-LOW,Clerk#000000093,0,en deposits. regular deposits against the finally re
28131,523,F,147223.57,1992-06-13,3-MEDIUM,Clerk#000000179,0,tions. carefully even pinto beans are
28132,970,O,130027.10,1998-05-13,4-NOT SPECIFIED,Clerk#000000296,0,ts are slyly! carefully regular i
28133,631,O,123104.69,1998-03-16,4-NOT SPECIFIED,Clerk#000000308,0,lly above the furiously even dependen
28134,482,O,117257.29,1997-03-23,3-MEDIUM,Clerk#000000845,0,ular accounts. dependencies are slyly. bold 
28135,715,F,98986.56,1994-09-26,1-URGENT,Clerk#000000567,0,wake slyly ironic excuses. fluffily express accounts
28160,913,O,185532.79,1997-08-20,4-NOT SPECIFIED,Clerk#000000141,0,ndencies. even requests haggle blithely ironic packages. accounts accordin
28161,506,F,284979.92,1994-06-16,4-NOT SPECIFIED,Clerk#000000373,0,ackages. even hockey players cajole slyly even id
28162,415,F,122933.69,1993-10-04,4-NOT SPECIFIED,Clerk#000000938,0,"mong the ironic, special theodolites. ir"
28163,695,F,150073.75,1994-08-11,5-LOW,Clerk#000000729,0,"nic, ironic accounts! regular, "
28164,1186,O,155932.01,1997-09-06,2-HIGH,Clerk#000000678,0,imes final accounts
28165,1040,F,173122.90,1992-07-10,4-NOT SPECIFIED,Clerk#000000904,0,hely silent instructions. busy theodolites
28166,239,F,100795.42,1993-04-28,3-MEDIUM,Clerk#000000940,0,l dolphins above the furiously enticing pint
28167,2,O,35589.95,1997-05-24,3-MEDIUM,Clerk#000000638,0,uriously special instructions. idle instructions are against the
28192,280,O,80590.33,1997-10-13,3-MEDIUM,Clerk#000000432,0,yly bold pinto beans among the slyly express decoys sleep quickly fin
28193,970,F,24414.26,1994-02-28,5-LOW,Clerk#000000770,0,pending packages; ideas affix
28194,583,O,263444.84,1996-12-13,5-LOW,Clerk#000000882,0,slyly. ideas cajole carefully carefully spec
28195,1187,F,47950.50,1994-12-21,4-NOT SPECIFIED,Clerk#000000361,0,s cajole about the furiously express notornis. 
28196,1150,O,67197.11,1995-10-20,4-NOT SPECIFIED,Clerk#000000570,0, boost carefully fluffily regular reque
28197,1090,F,87439.20,1992-01-19,4-NOT SPECIFIED,Clerk#000000084,0,ly. slyly ironic pinto bea
28198,137,F,142483.19,1992-02-09,3-MEDIUM,Clerk#000000665,0,e the blithely thin package
28199,1018,O,249756.20,1997-04-28,3-MEDIUM,Clerk#000000531,0,fully express deposits by
28224,46,F,219547.06,1992-12-20,1-URGENT,Clerk#000000919,0,ely bold deposits. express theodolites 
28225,1144,F,280458.36,1994-01-23,1-URGENT,Clerk#000000919,0,gular asymptotes cajole carefully carefully express asymptotes. id
28226,13,O,38845.50,1998-07-24,4-NOT SPECIFIED,Clerk#000000710,0, according to the fluffily ironic ins
28227,568,O,72209.90,1996-11-10,3-MEDIUM,Clerk#000000379,0,ngside of the ironic accounts cajole quickly against
28228,656,F,86592.10,1992-07-12,4-NOT SPECIFIED,Clerk#000000751,0,nding warthogs. quickly ironic packages haggle blit
28229,790,O,11837.69,1996-07-28,1-URGENT,Clerk#000000078,0,ts print furiously quickly even
28230,922,O,181572.43,1997-09-02,2-HIGH,Clerk#000000471,0,its serve furiously. special deposits across the requests sleep 
28231,1118,F,138610.22,1992-11-02,1-URGENT,Clerk#000000578,0,side of the careful
28256,973,F,58436.02,1994-02-24,2-HIGH,Clerk#000000191,0,ages. furiously bold deposits about the fluffily bold packages
28257,622,O,144158.33,1998-04-21,1-URGENT,Clerk#000000719,0,"ctions sleep slyly excuses. final, even accounts wake pending, "
28258,637,F,169574.21,1994-03-14,1-URGENT,Clerk#000000350,0,kly ironic requests are bold courts. fluffily final foxes ca
28259,1118,F,186000.90,1994-11-05,2-HIGH,Clerk#000000699,0,"ecial, final ideas. pe"
28260,982,O,188351.68,1996-08-27,3-MEDIUM,Clerk#000000586,0,ons use above the fluffily fina
28261,704,F,93337.79,1992-12-06,3-MEDIUM,Clerk#000000046,0,ly regular dolphins. express courts
28262,658,F,160683.85,1995-01-01,3-MEDIUM,Clerk#000000534,0,ffily ironic requests on the carefully ironic frets engage accordi
28263,181,O,97445.52,1997-01-28,3-MEDIUM,Clerk#000000676,0,cial asymptotes inte
28288,7,O,121598.70,1996-03-16,5-LOW,Clerk#000000583,0,accounts. slyly regular ideas nag slyly final asympto
28289,1151,F,32744.77,1993-01-15,2-HIGH,Clerk#000000352,0,"nal, thin ideas nag. special pinto beans are "
28290,955,F,229773.32,1994-01-11,5-LOW,Clerk#000000704,0,"quickly regular pinto beans boost. regular, even instructions wa"
28291,1102,F,53665.13,1994-03-05,1-URGENT,Clerk#000000575,0,"carefully silent deposits are furiously ironic, unus"
28292,671,F,6346.13,1993-02-26,2-HIGH,Clerk#000000598,0,"thely even pinto beans are slyly. express, bold platelets nag fu"
28293,1123,O,176956.58,1997-10-05,2-HIGH,Clerk#000000841,0,along the fluffily pending deposits haggle qui
28294,562,F,129981.08,1992-05-23,2-HIGH,Clerk#000000950,0,t slyly blithely pending deposits. fluffily si
28295,983,O,119672.20,1997-12-05,5-LOW,Clerk#000000977,0,"foxes. final, silent ide"
28320,625,F,94439.73,1993-01-09,1-URGENT,Clerk#000000250,0,y ironic pinto beans. bold ideas are furiously express 
28321,377,F,247318.46,1993-08-02,3-MEDIUM,Clerk#000000871,0,y express platelets use slyly against the
28322,649,O,242437.02,1995-12-14,2-HIGH,Clerk#000000728,0,ckages wake furiously along the ironic ideas. furiously fi
28323,1078,O,123551.61,1996-03-11,2-HIGH,Clerk#000000070,0,to the carefully ironic foxes. regular deposits nag carefully. ironic theodoli
28324,325,O,228667.34,1995-08-08,2-HIGH,Clerk#000000299,0,lly quiet deposits up the furiously even deposits can sleep 
28325,1117,O,95426.06,1996-07-15,1-URGENT,Clerk#000000528,0,und the regular packages. regular packages serve slyly. ideas are 
28326,40,O,258269.50,1998-07-07,5-LOW,Clerk#000000545,0,furiously final instructions are furiously platelets
28327,1067,F,112544.23,1994-06-16,2-HIGH,Clerk#000000348,0,ully. pending accounts do
28352,440,O,199457.42,1998-01-03,2-HIGH,Clerk#000000283,0,e carefully bold requests. quietly regular requests haggl
28353,191,F,13459.39,1993-05-27,1-URGENT,Clerk#000000056,0,"ily requests. ironic, regular sheaves haggle acc"
28354,559,F,218675.25,1994-03-28,5-LOW,Clerk#000000825,0,nt deposits across the final t
28355,634,F,263467.39,1993-10-05,2-HIGH,Clerk#000000828,0,ss the regular depos
28356,673,O,6104.84,1997-11-06,1-URGENT,Clerk#000000380,0,r warthogs sleep among the furious
28357,1199,F,104002.99,1993-05-22,4-NOT SPECIFIED,Clerk#000000459,0,en instructions. blithely express de
28358,940,F,77323.63,1994-04-08,2-HIGH,Clerk#000000826,0,r blithely carefully unusual 
28359,442,O,93531.27,1997-05-03,1-URGENT,Clerk#000000207,0,sual requests are slyly quickly special packag
28384,167,O,140370.47,1997-01-06,2-HIGH,Clerk#000000869,0,uses sleep furiously. blithely final reque
28385,415,F,84294.88,1992-11-03,5-LOW,Clerk#000000710,0,tions maintain fluffily pending requests-- deposits cajole
28386,70,O,232242.58,1998-02-24,2-HIGH,Clerk#000000146,0,into beans. carefully ironic requests impr
28387,359,F,216459.11,1992-06-30,4-NOT SPECIFIED,Clerk#000000802,0," instructions. express, regular depos"
28388,601,F,124236.38,1993-12-18,4-NOT SPECIFIED,Clerk#000000215,0, regular deposits according to the blithely unusual asymptotes sleep slyly ab
28389,425,F,204503.70,1994-11-04,2-HIGH,Clerk#000000974,0,ironic deposits according to th
28390,836,F,114201.37,1992-02-08,2-HIGH,Clerk#000000496,0,eep against the final requests. regular accounts w
28391,434,O,166248.05,1997-12-31,4-NOT SPECIFIED,Clerk#000000302,0,"ts. express, regular p"
28416,82,O,218156.26,1996-11-06,3-MEDIUM,Clerk#000000422,0,counts. accounts promise. quickly special accounts are furiously regula
28417,4,O,231203.15,1998-01-25,3-MEDIUM,Clerk#000000515,0,ronic instructions integrate quic
28418,703,F,49040.69,1992-05-14,4-NOT SPECIFIED,Clerk#000000586,0,efully ironic platelets. pending ideas across the furiously even
28419,823,F,40861.58,1994-11-01,5-LOW,Clerk#000000852,0, deposits nag after the careful
28420,775,F,10031.79,1994-09-25,5-LOW,Clerk#000000892,0,efully slyly final theodolites. 
28421,976,O,56103.14,1998-02-22,5-LOW,Clerk#000000038,0,"ents. regular, ironic requests abou"
28422,979,O,23986.08,1997-11-11,5-LOW,Clerk#000000931,0,"express, regular requests! carefully even ideas nag slyly. final depend"
28423,490,O,99594.91,1996-09-16,3-MEDIUM,Clerk#000000131,0, instructions use fluffily unusual theodolites. blithely iro
28448,556,O,84828.32,1995-09-16,2-HIGH,Clerk#000000980,0,across the final requests. blithely final packages ca
28449,578,O,23069.04,1998-03-24,4-NOT SPECIFIED,Clerk#000000237,0,se deposits. furiously bold foxes d
28450,911,O,62729.59,1998-04-21,5-LOW,Clerk#000000987,0,cajole. silent accounts integrate carefully. blithely ironic reque
28451,404,F,226916.57,1994-01-06,1-URGENT,Clerk#000000432,0, special packages. carefully regular deposits sleep cl
28452,136,O,8727.52,1997-03-15,2-HIGH,Clerk#000000380,0,ly even accounts. regular p
28453,584,F,24930.35,1992-12-29,1-URGENT,Clerk#000000710,0,foxes sleep. busy ideas are slyly. bold accounts x-ray after
28454,457,F,146911.28,1992-08-07,3-MEDIUM,Clerk#000000289,0,final requests cajole
28455,661,F,110120.00,1993-05-31,3-MEDIUM,Clerk#000000602,0,inal packages. furiously unusual theodolites c
28480,139,F,43107.27,1994-03-16,3-MEDIUM,Clerk#000000653,0,y final deposits. fluffily ironic somas caj
28481,1114,F,89259.55,1994-01-22,4-NOT SPECIFIED,Clerk#000000786,0,ackages. special instructions haggle f
28482,1186,F,107730.23,1993-03-09,1-URGENT,Clerk#000000452,0,ructions engage carefully about the furiously quie
28483,1151,O,155914.63,1997-03-05,4-NOT SPECIFIED,Clerk#000000361,0,ckly silent requests. final accounts
28484,22,O,116699.24,1998-07-31,2-HIGH,Clerk#000000235,0,hely final pinto beans. ruthlessly unusual packages integrat
28485,62,F,231806.76,1992-01-13,2-HIGH,Clerk#000000707,0,s requests wake among the slyly pending
28486,841,F,261146.58,1994-08-27,2-HIGH,Clerk#000000598,0,ven instructions! packages cajole furiousl
28487,991,O,48574.26,1997-09-13,4-NOT SPECIFIED,Clerk#000000396,0,inal packages; regular i
28512,913,F,286133.43,1993-04-28,3-MEDIUM,Clerk#000000401,0,e at the carefully ironic patterns. regular
28513,937,O,251411.44,1997-09-24,2-HIGH,Clerk#000000327,0,sly furiously enticing pinto beans-
28514,928,O,236352.99,1998-05-30,4-NOT SPECIFIED,Clerk#000000041,0,ng the slyly regular instructions. blithely express accoun
28515,631,F,199652.53,1993-07-01,2-HIGH,Clerk#000000675,0,ent accounts. fluffily ironic pack
28516,806,F,80157.33,1992-08-10,1-URGENT,Clerk#000000306,0, slyly regular pinto beans. fluffily special accounts boost blithe
28517,1192,O,5044.76,1996-07-07,2-HIGH,Clerk#000000968,0,press requests. pinto beans 
28518,602,O,63891.45,1995-06-23,1-URGENT,Clerk#000000661,0,s wake alongside of the slyly final pinto 
28519,805,F,200872.42,1993-06-23,2-HIGH,Clerk#000000492,0,ake blithely special instructions. fluffily ironic 
28544,244,F,83622.44,1992-08-29,1-URGENT,Clerk#000000055,0,l theodolites atop the final pinto beans are slyly regula
28545,616,O,105013.36,1995-08-24,2-HIGH,Clerk#000000044,0,s hang against the carefully even requests
28546,1159,F,120868.79,1992-09-25,2-HIGH,Clerk#000000671,0,lites cajole quickly e
28547,728,O,51601.64,1996-12-20,3-MEDIUM,Clerk#000000528,0,are furiously expre
28548,976,O,183898.14,1998-01-13,3-MEDIUM,Clerk#000000572,0,ly bold accounts. quickly 
28549,166,O,177997.27,1997-07-07,3-MEDIUM,Clerk#000000617,0, affix regular theodol
28550,191,P,250941.53,1995-03-21,4-NOT SPECIFIED,Clerk#000000767,0,"the regular deposits. even, regular waters boost sly"
28551,235,O,364618.47,1997-12-02,2-HIGH,Clerk#000000896,0,arefully blithely busy pinto beans-- carefully regular asymptotes boo
28576,316,O,112589.56,1998-04-05,1-URGENT,Clerk#000000535,0,l packages. furiously pending instructi
28577,470,O,236371.22,1996-03-04,4-NOT SPECIFIED,Clerk#000000775,0," run blithely after the deposits. ironic, bold warhorses upon the regular, un"
28578,733,O,113228.82,1998-06-23,2-HIGH,Clerk#000000181,0,efully pending excuses. 
28579,1045,O,59648.40,1997-10-10,3-MEDIUM,Clerk#000000456,0,"ly regular instructions. regular, r"
28580,394,F,17078.47,1993-08-18,2-HIGH,Clerk#000000090,0,out the busily final excuses sublate 
28581,491,O,189266.07,1995-12-08,3-MEDIUM,Clerk#000000178,0,"d foxes was across the final, final requ"
28582,962,F,117292.98,1992-01-23,4-NOT SPECIFIED,Clerk#000000997,0, carefully after the quickly regular accounts. regular packages a
28583,1090,F,30909.74,1994-11-13,1-URGENT,Clerk#000000053,0,"around the express, ironic theodolites. enticing decoys us"
28608,74,F,55562.74,1995-02-15,3-MEDIUM,Clerk#000000423,0,ravely across the ironic requests. silent pack
28609,787,O,31778.21,1997-04-19,1-URGENT,Clerk#000000509,0, boost slyly furiously silent theodolites. express accou
28610,52,O,127341.49,1996-11-14,2-HIGH,Clerk#000000429,0,kly after the fluffily ironic requests-- slyly final theodolites among the flu
28611,349,F,133312.50,1992-12-28,5-LOW,Clerk#000000877,0,olites nag according to the evenly iro
28612,1123,O,163901.98,1997-09-13,1-URGENT,Clerk#000000585,0,luffily sly requests haggle carefully fl
28613,596,O,221279.49,1996-11-06,1-URGENT,Clerk#000000675,0,haggle slyly furiously pending foxe
28614,934,F,197748.48,1994-10-20,1-URGENT,Clerk#000000587,0,ully special decoys detect slyly around the furiously ironic requ
28615,1066,O,75104.03,1996-12-25,3-MEDIUM,Clerk#000000806,0,uffily carefully final pa
28640,460,O,128568.97,1996-03-31,5-LOW,Clerk#000000596,0,ar requests. carefully bold deposits
28641,1177,O,49453.48,1995-10-13,4-NOT SPECIFIED,Clerk#000000504,0,as. quickly final asymptotes boost about the furious
28642,745,F,149532.78,1995-01-19,2-HIGH,Clerk#000000848,0,ounts. slyly pending deposits are. ideas boost furious
28643,623,F,150343.63,1993-04-28,4-NOT SPECIFIED,Clerk#000000720,0,"final, bold accounts. unusual, "
28644,383,O,100664.74,1997-06-10,3-MEDIUM,Clerk#000000413,0,ial ideas nag evenly along the ca
28645,266,F,145540.20,1993-10-15,3-MEDIUM,Clerk#000000090,0,nt tithes. slyly pending excuses cajole. blithely regular courts nag int
28646,709,O,115281.85,1997-06-11,4-NOT SPECIFIED,Clerk#000000507,0,"ular requests. regular requests haggle across the dependencies. express, i"
